id	nearc2	nearc4	nearc4a	nearc4b	ed76	ed66	age76	daded	nodaded	momed	nomomed	weight	momdad14	sinmom14	step14	reg661	reg662	reg663	reg664	reg665	reg666	reg667	reg668	reg669	south66	work76	work78	lwage76	lwage78	famed	black	smsa76r	smsa78r	reg76r	reg78r	reg80r	smsa66r	wage76	wage78	wage80	noint78	noint80	enroll76	enroll78	enroll80	kww	iq	marsta76	marsta78	marsta80	libcrd14
199	0	1	1	0	14	13	32	13	0	12	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	7.050989	NA	2	0	1	1	0	0	0	1	1154	NA	NA	0	0	0	0	0	44	107	1	1	1	1
200	0	1	1	0	14	10	25	9.94	1	12	0	369567	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	4	0	1	1	1	1	1	1	NA	NA	NA	0	0	0	0	0	43	115	1	1	1	1
201	0	1	1	0	18	17	34	18	0	18	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.717805	7.016415	1	0	0	0	0	0	0	1	827	1282	667	0	0	0	0	0	40	129	6	1	2	1
204	0	1	1	0	16	15	34	14	0	12	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6.827629	NA	2	0	1	NA	0	NA	NA	1	923	NA	NA	1	1	0	NA	NA	56	NA	1	NA	NA	1
205	0	1	1	0	17	12	28	14	0	17	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.981006	7.049406	1	0	1	1	0	0	0	0	1076	1325	1779	0	0	0	0	0	42	132	1	1	4	1
208	0	1	1	0	14	12	28	9.94	1	12	0	104596	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	NA	6.401268	4	1	1	1	0	0	NA	1	NA	693	NA	0	1	0	0	NA	46	97	1	1	NA	1
209	0	1	1	0	12	11	33	9.94	1	8	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.437752	6.565877	9	0	1	1	0	0	0	1	625	817	NA	0	0	0	0	0	37	101	1	1	1	1
210	0	1	1	0	13	12	27	9.94	1	8	0	380166	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	6.131226	6.445029	9	0	1	1	0	0	0	1	460	724	782	0	0	0	0	0	24	92	1	1	1	1
211	0	1	1	0	15	11	27	12	0	8	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	5	0	1	1	0	0	0	1	NA	NA	NA	0	0	1	1	0	27	92	1	4	4	1
213	0	1	1	0	14	9	24	8	0	12	0	102031	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.802395	7.029588	6	1	1	1	0	0	0	1	900	1299	1571	0	0	0	0	0	39	108	6	6	1	1
214	0	1	1	0	18	13	29	8	0	9	0	496635	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.525030	6.833781	8	0	1	1	0	0	0	0	682	1068	1282	0	0	0	0	0	NA	132	1	1	1	1
216	0	1	1	0	15	12	28	10	0	12	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	6	0	1	1	0	0	0	1	NA	NA	NA	0	0	1	0	0	27	107	1	1	1	1
217	0	1	1	0	12	8	24	10	0	12	0	369567	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.018593	6.321706	6	0	1	1	0	0	0	1	411	640	736	0	0	0	0	0	20	NA	1	1	1	1
218	0	1	1	0	13	11	27	12	0	15	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.437752	6.729253	2	0	1	1	0	0	0	1	625	962	1274	0	0	0	0	0	35	106	1	1	1	0
220	0	1	1	0	16	9	25	12	0	13	0	369567	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	NA	6.826262	2	0	1	1	0	0	0	1	NA	1060	714	0	0	0	0	0	37	105	4	4	4	1
222	0	1	1	0	18	17	32	12	0	12	0	355491	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.912743	6.824374	3	0	1	0	0	0	0	1	1005	1058	1082	0	0	0	0	0	46	123	1	1	1	1
223	0	1	1	0	17	11	26	12	0	12	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	3	0	1	1	0	0	0	1	NA	NA	NA	0	0	1	1	0	35	117	1	1	1	1
224	0	1	1	0	12	12	34	7	0	8	0	355491	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	8	0	1	1	0	0	0	1	NA	NA	692	0	0	0	0	0	48	108	1	1	1	0
225	0	1	1	0	11	9	24	9	0	11	0	357519	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.586172	6.440877	7	0	1	1	0	0	0	1	725	721	962	0	0	0	0	0	24	109	1	1	1	1
226	0	1	1	0	15	11	27	8	0	11	0	367772	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.620073	6.494871	8	0	1	1	0	0	0	1	750	761	962	0	0	0	1	0	35	103	1	1	1	1
228	0	1	1	0	14	13	29	9.94	1	8	0	533828	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.270988	6.335671	9	0	1	1	0	0	0	0	529	649	962	0	0	0	0	0	33	108	1	1	1	0
229	0	1	1	0	17	13	29	8	0	12	0	496635	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.879356	6.897266	6	0	1	1	0	0	0	1	972	1138	1319	0	0	0	0	0	47	122	1	1	1	1
232	0	1	1	0	12	11	26	12	0	12	0	380166	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	6.156979	6.242054	3	0	0	0	0	0	0	1	472	591	719	0	0	0	0	0	36	109	1	1	1	1
233	0	1	1	0	12	9	24	12	0	12	0	369567	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	5.783825	6.297990	3	0	1	1	0	0	NA	1	325	625	NA	0	1	0	0	NA	35	102	6	1	NA	1
234	0	1	1	0	12	12	34	9.94	1	12	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.774224	6.863304	4	0	1	1	0	0	0	1	875	1100	1239	0	0	0	0	0	44	109	1	1	1	1
237	0	1	1	0	13	11	34	9	0	10	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.437752	6.371983	7	0	1	1	0	0	0	1	625	673	1026	0	0	0	0	0	40	100	1	1	1	1
239	0	1	1	0	12	10	26	8	0	10	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	5.820083	5.888517	8	0	1	1	0	0	0	1	337	415	506	0	0	0	0	0	29	93	1	1	1	1
240	0	1	1	0	16	11	27	5	0	5	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.175867	6.253829	8	0	1	1	0	0	0	1	481	598	778	0	0	0	0	0	37	115	1	1	1	1
241	0	1	1	0	9	7	29	5	0	10.25	1	551817	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.476972	6.480311	9	0	1	1	0	0	0	1	650	750	NA	0	0	0	0	0	NA	NA	6	6	6	0
242	0	1	1	0	16	8	25	5	0	4	0	369567	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	5.948035	6.562198	8	0	1	1	0	0	0	1	383	814	844	0	0	0	0	0	39	NA	6	6	6	0
244	0	1	1	0	18	15	30	15	0	14	0	533828	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.869014	7.052420	1	0	1	1	0	0	0	1	962	1329	1748	0	0	0	0	0	50	125	1	1	1	1
245	0	1	1	0	16	13	29	13	0	12	0	496635	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.421622	6.676974	2	0	0	0	0	0	0	1	615	913	845	0	0	0	0	0	31	106	6	1	1	1
247	0	1	1	0	14	12	28	12	0	12	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.553933	6.611340	3	0	1	1	0	0	0	1	702	855	NA	0	0	0	0	0	43	113	1	1	1	1
248	0	1	1	0	12	10	25	12	0	9	0	369567	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	5	0	1	1	0	0	0	1	NA	NA	NA	0	0	0	0	0	35	NA	1	1	1	1
249	0	1	1	0	14	12	31	9.94	1	12	0	551817	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.453625	6.313863	4	0	1	1	0	0	0	1	635	635	982	0	0	0	0	0	41	122	6	6	6	1
250	0	1	1	0	12	9	28	10	0	11	0	422407	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5.298317	NA	7	0	1	1	0	0	0	1	200	NA	289	0	0	0	0	0	35	NA	4	4	4	0
252	0	1	1	0	12	12	27	10	0	10	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.705639	6.662633	7	0	1	1	0	0	0	1	817	900	NA	0	0	0	0	0	43	116	1	1	1	1
253	0	1	1	0	14	11	26	9.94	1	12	0	380166	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	6.357842	6.383800	4	0	1	1	0	0	0	1	577	681	628	0	0	0	0	0	39	116	1	1	1	1
254	0	1	1	0	17	11	26	12	0	12	0	760332	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.144186	6.131226	3	0	1	1	0	0	0	1	466	529	770	0	0	0	0	0	34	105	1	1	1	1
255	0	1	1	0	16	14	29	9.94	1	12	0	993271	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	6.828712	6.783867	4	0	1	1	0	0	0	1	924	1016	1442	0	0	0	0	0	39	NA	1	1	1	1
256	0	1	1	0	16	15	31	12	0	12	0	993271	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.675823	6.911228	3	0	1	1	1	1	1	0	793	1154	1405	0	0	1	0	0	38	112	1	1	1	0
257	0	1	1	0	14	12	28	12	0	12	0	760332	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.453625	6.401268	3	0	1	1	0	0	0	1	635	693	866	0	0	0	0	0	32	113	1	1	1	1
259	0	1	1	0	12	7	25	9.94	1	10.25	1	369567	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6.345636	NA	9	0	1	1	0	0	0	1	570	NA	817	0	0	0	0	0	22	NA	6	6	6	1
260	0	1	1	0	16	13	29	12	0	12	0	496635	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.558198	6.688950	3	0	1	1	0	0	0	1	705	924	1154	0	0	0	0	0	37	94	1	1	1	1
261	0	1	1	0	14	12	28	12	0	9	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.453625	6.554800	5	0	1	1	0	0	0	1	635	808	962	0	0	0	0	0	40	103	1	1	1	1
263	0	1	1	0	12	12	30	9.94	1	12	0	496635	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	6.542472	6.611340	4	0	1	1	0	0	0	1	694	855	1155	0	0	0	0	0	36	102	1	1	1	0
264	0	1	1	0	13	12	34	10	0	12	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.421622	6.428316	6	0	1	1	0	0	0	1	615	712	808	0	0	0	0	0	47	109	1	1	1	1
265	0	1	1	0	16	11	26	15	0	10	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6.135565	NA	5	0	1	0	0	0	0	1	462	NA	NA	0	0	0	0	0	34	130	6	6	6	1
266	0	1	1	0	12	12	34	12	0	12	0	408301	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.762730	6.729253	3	0	1	1	0	0	0	1	865	962	1100	0	0	0	0	0	45	105	1	1	1	1
267	0	1	1	0	18	17	33	12	0	12	0	367470	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.602588	6.805289	3	0	1	1	1	1	1	0	737	1038	1154	0	0	0	0	0	46	134	1	1	1	1
268	0	1	1	0	12	10	25	8	0	14	0	357519	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	7.244228	6.148097	6	0	1	1	0	0	0	1	1400	538	NA	0	0	0	0	0	39	NA	1	4	4	1
270	0	1	1	0	12	12	31	9.94	1	7	0	496635	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	6.694562	6.440877	9	0	1	1	0	0	0	1	808	721	NA	0	0	0	0	0	43	105	1	1	1	0
272	0	1	1	0	16	11	26	11	0	12	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.483107	6.687867	6	0	1	1	0	0	0	1	654	923	1000	0	0	0	0	0	36	104	1	1	1	0
273	0	1	1	0	12	9	25	9.94	1	12	0	369567	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	5.703782	6.411318	4	0	1	1	0	1	0	1	300	700	462	0	0	0	0	0	35	112	1	4	4	1
275	0	1	1	0	16	12	30	8	0	10	0	496635	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6.357842	NA	8	0	1	1	0	0	NA	1	577	NA	NA	0	1	0	0	NA	37	115	4	4	NA	1
277	0	1	1	0	11	7	24	9.94	1	10.25	1	102031	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	NA	6.544850	9	1	1	1	0	0	0	1	NA	800	NA	0	0	0	0	0	30	NA	2	2	2	0
279	0	1	1	0	16	8	24	10	0	12	0	410630	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5.579730	NA	6	0	1	1	0	0	0	1	265	NA	641	0	0	0	1	0	44	NA	6	6	6	1
280	0	1	1	0	18	15	31	8	0	8	0	496635	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.386879	6.429719	8	0	0	0	0	0	0	1	594	713	725	0	0	0	0	0	33	117	1	1	1	1
281	0	1	1	0	17	8	24	12	0	12	0	410630	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	3	0	1	1	0	1	0	1	NA	NA	1343	0	0	1	1	0	32	NA	6	1	1	1
282	0	1	1	0	17	9	26	12	0	8	0	380166	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5.783825	NA	5	0	1	NA	0	NA	NA	1	325	NA	NA	1	1	0	NA	NA	29	114	1	NA	NA	1
283	0	1	1	0	16	9	24	12	0	8	0	369567	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	5.953243	6.056682	5	0	0	0	0	0	0	1	385	491	693	0	0	1	1	0	37	118	6	6	1	1
284	0	1	1	0	18	10	25	12	0	12	0	369567	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.907755	6.505329	3	0	1	1	0	0	0	1	1000	769	1023	0	0	0	0	0	32	107	1	1	1	1
285	0	1	1	0	18	13	28	8	0	11	0	367772	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.142037	6.594830	8	0	1	1	0	0	0	1	465	841	769	0	0	0	0	0	49	120	6	6	6	1
286	0	1	1	0	16	13	28	16	0	18	0	367772	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6.086775	NA	1	0	1	1	0	0	NA	0	440	NA	NA	0	1	0	0	NA	43	131	6	6	NA	1
287	0	1	1	0	16	12	27	16	0	17	0	367772	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.437752	6.662633	1	0	1	0	0	0	0	0	625	900	875	0	0	0	0	0	40	124	6	6	6	1
288	0	1	1	0	17	11	27	11	0	12	0	92929	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	5.652489	6.084796	6	0	1	1	0	0	0	1	285	505	513	0	0	0	0	0	36	121	1	1	1	1
290	0	1	1	0	14	12	27	10	0	12	0	92929	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.476972	6.575621	6	0	1	1	0	0	0	1	650	825	1063	0	0	0	0	0	35	110	1	1	1	1
291	0	1	1	0	13	10	25	10	0	12	0	90339	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.694562	6.703988	6	0	1	1	0	0	0	1	808	938	1375	0	0	0	0	0	34	103	1	1	4	1
292	0	1	1	0	12	8	24	10	0	12	0	90339	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.214608	6.440877	6	0	1	1	0	0	0	1	500	721	997	0	0	0	0	0	26	NA	1	1	1	1
293	0	1	1	0	16	11	26	14	0	12	0	367772	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.722630	6.750847	2	0	1	1	0	0	0	1	831	983	1453	0	0	0	0	0	45	115	1	1	1	1
294	0	1	1	0	16	9	24	14	0	12	0	357519	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	2	0	1	1	0	0	0	1	NA	NA	NA	0	0	0	0	0	28	121	6	1	1	1
295	0	1	1	0	12	12	31	8	0	6	0	480445	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.214608	6.411318	8	0	1	1	0	0	0	1	500	700	800	0	0	0	0	0	33	96	1	1	1	1
297	0	1	1	0	17	17	32	12	0	12	0	355491	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.541030	7.031895	3	0	1	1	0	0	0	1	693	1302	1748	0	0	0	0	0	48	123	1	1	1	0
298	0	1	1	0	12	11	27	12	0	10	0	367772	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	7.003065	NA	5	0	1	1	0	0	0	1	1100	NA	1300	0	0	0	0	0	37	101	1	1	1	1
300	0	1	1	0	12	10	25	8	0	12	0	357519	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	6.637258	6.585272	6	0	1	1	0	0	0	1	763	833	1150	0	0	0	0	0	34	98	1	1	1	1
302	1	1	1	0	12	12	27	8	0	9	0	422407	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.678342	6.767993	8	0	1	1	0	0	0	1	795	1000	900	0	0	0	0	0	28	NA	1	1	1	1
304	1	1	1	0	16	10	25	7	0	8	0	369567	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5.808142	5.653252	8	0	1	1	0	0	0	1	333	328	367	0	0	0	0	0	31	108	6	6	6	1
306	1	1	1	0	18	13	30	16	0	12	0	551817	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.013715	5.984921	2	0	1	1	0	0	0	1	409	457	568	0	0	0	0	0	39	138	1	1	1	1
307	1	1	1	0	16	11	27	9.94	1	12	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.762730	6.824374	4	0	1	1	0	0	0	1	865	1058	1298	0	0	0	0	0	37	121	1	1	1	1
308	1	1	1	0	12	12	31	8	0	12	0	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.788972	7.093693	6	0	1	1	0	0	0	1	888	1385	840	0	0	0	0	0	34	96	1	1	1	1
309	1	1	1	0	12	12	34	9.94	1	12	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.511745	6.505329	4	0	1	1	0	0	0	1	673	769	978	0	0	0	0	0	47	89	1	1	1	1
312	1	1	1	0	12	12	33	7	0	10.25	1	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.551080	6.480311	9	0	0	0	0	0	0	1	700	750	963	0	0	0	0	0	43	109	6	6	6	1
313	1	1	1	0	18	17	33	16	0	16	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5.521461	5.612811	1	0	1	1	1	1	1	1	250	315	338	0	0	0	0	0	44	133	6	6	6	1
314	1	1	1	0	11	11	27	11	0	9	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.437752	6.297990	7	0	1	1	0	0	NA	1	625	625	NA	0	1	0	0	NA	32	84	6	6	NA	1
315	1	1	1	0	13	10	31	8	0	12	0	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6.033086	NA	6	0	1	1	0	0	0	1	417	NA	NA	0	0	0	1	0	37	NA	4	4	1	1
316	1	1	1	0	13	12	28	8	0	12	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6.356108	NA	6	0	1	NA	0	NA	0	1	576	NA	779	1	0	0	NA	0	51	98	1	NA	4	1
317	1	1	1	0	12	9	26	12	0	9	0	104596	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.418365	6.297990	5	1	1	1	0	0	0	1	613	625	733	0	0	0	0	0	27	85	6	6	6	1
318	1	1	1	0	12	12	31	11	0	9	0	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.551080	6.575621	7	0	1	1	0	0	0	1	700	825	1091	0	0	0	0	0	NA	105	1	1	1	1
320	1	1	1	0	12	9	24	11	0	9	0	369567	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.109248	6.084796	7	0	1	1	0	0	0	1	450	505	619	0	0	0	0	0	20	93	6	6	6	1
322	1	1	1	0	16	12	28	9.94	1	12	0	380166	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	6.214608	6.536061	4	0	1	1	0	0	0	1	500	793	962	0	0	0	0	0	38	115	1	1	1	1
323	1	1	1	0	12	9	25	12	0	10.25	1	369567	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6.242223	NA	5	0	0	0	0	0	0	1	514	NA	NA	0	0	0	0	0	36	NA	1	1	5	1
324	1	1	1	0	16	10	25	12	0	12	0	369567	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5.521461	NA	3	0	1	NA	0	NA	NA	1	250	NA	NA	1	1	0	NA	NA	45	146	6	NA	NA	1
325	1	1	1	0	12	8	24	12	0	12	0	369567	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5.752573	5.997965	3	0	0	0	0	0	NA	1	315	463	NA	0	1	0	0	NA	32	NA	6	6	NA	1
326	1	1	1	0	12	12	29	9	0	12	0	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5.926926	6.155504	6	0	1	1	0	0	0	1	375	542	442	0	0	0	0	0	32	82	1	1	1	1
328	1	1	1	0	16	16	33	16	0	16	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	1	0	1	1	0	0	1	1	NA	NA	NA	0	0	0	0	0	26	128	1	1	1	1
329	1	1	1	0	14	13	34	5	0	6	0	613041	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	NA	5.795132	8	1	1	1	0	0	0	1	NA	378	846	0	0	0	0	1	43	91	4	4	4	1
330	1	1	1	0	15	15	34	9.94	1	12	0	408301	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	6.124683	6.544850	4	0	0	0	0	0	0	1	457	800	600	0	0	0	0	0	45	120	1	1	1	1
331	1	1	1	0	12	8	27	9.94	1	10.25	1	104596	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5.616771	NA	9	1	1	NA	0	NA	NA	1	275	NA	NA	1	1	0	NA	NA	26	NA	6	NA	NA	0
332	1	1	1	0	12	12	28	9.94	1	12	0	92929	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	6.857514	6.898144	4	0	1	1	0	0	0	1	951	1139	1366	0	0	0	0	0	38	122	1	1	5	1
333	1	1	1	0	16	16	32	8	0	9	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	7.016610	7.239870	8	0	1	1	0	0	0	0	1115	1603	2003	0	0	0	0	0	49	NA	1	1	1	1
335	1	1	1	0	16	9	25	12	0	14	0	369567	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5.666427	NA	2	0	0	NA	0	NA	0	1	289	NA	1028	1	0	1	NA	1	31	128	6	NA	4	1
336	1	1	1	0	16	10	25	9.94	1	10.25	1	369567	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.214608	6.257168	9	0	1	1	0	0	0	1	500	600	1082	0	0	0	0	1	34	110	1	1	1	1
339	1	1	1	0	18	16	32	16	0	12	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.587550	6.611340	2	0	1	1	0	0	0	1	726	855	1058	0	0	0	0	0	46	114	1	1	1	1
340	1	1	1	0	18	14	29	18	0	12	0	480445	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	7.142827	7.100171	2	0	1	1	0	0	0	1	1265	1394	1643	0	0	0	0	0	48	117	1	1	1	1
341	1	1	1	0	17	10	26	18	0	18	0	104596	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.418365	6.563426	1	1	1	1	0	0	0	1	613	815	1031	0	0	0	0	1	40	109	6	6	6	1
344	0	1	1	0	16	16	32	8	0	8	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	NA	6.823428	8	0	1	1	0	0	0	1	NA	1057	1455	0	0	0	0	0	44	109	1	1	1	1
345	0	1	1	0	12	12	28	10	0	11	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6.300786	NA	7	0	1	1	0	0	0	1	545	NA	600	0	0	0	0	0	35	91	6	6	6	0
346	0	1	1	0	13	12	28	12	0	8	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5.627621	5.851703	5	0	1	1	0	0	0	1	278	400	NA	0	0	1	0	0	32	107	1	5	1	1
347	0	1	1	0	12	9	26	12	0	8	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	NA	6.767993	5	0	1	1	0	0	0	1	NA	1000	1100	0	0	0	0	0	26	76	1	1	1	0
348	0	1	1	0	18	17	34	16	0	12	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	7.273786	7.421880	2	0	1	1	0	0	0	1	1442	1923	2309	0	0	0	0	0	55	114	1	1	1	1
349	0	1	1	0	16	12	27	16	0	12	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.902743	6.951980	2	0	1	1	0	0	0	1	995	1202	1683	0	0	0	0	0	40	126	1	1	1	1
350	0	1	1	0	12	10	29	11	0	11	0	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.551080	6.767993	7	0	1	1	0	0	0	1	700	1000	1235	0	0	0	0	0	45	82	1	1	1	1
351	0	1	1	0	12	11	30	9.94	1	10.25	1	496635	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	NA	5.606441	9	0	1	1	0	0	0	1	NA	313	341	0	0	1	0	0	31	93	6	6	6	1
352	0	1	1	0	16	13	28	9	0	12	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.357842	6.399824	6	0	1	1	0	0	0	1	577	692	855	0	0	0	0	0	45	119	1	1	1	1
353	0	1	1	0	16	14	31	6	0	12	0	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.754604	6.794635	6	0	1	1	0	0	0	1	858	1027	1071	0	0	0	0	0	37	104	1	1	1	1
355	0	1	1	0	12	12	28	12	0	10.25	1	380166	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.530878	6.621811	5	0	1	1	0	0	0	1	686	864	970	0	0	0	0	0	35	97	1	1	1	1
356	0	1	1	0	15	12	31	11	0	10.25	1	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.723832	6.753894	9	0	1	1	0	0	0	1	832	986	1040	0	0	0	0	0	49	115	1	4	4	1
357	0	1	1	0	12	11	27	18	0	14	0	367772	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	NA	6.440877	1	0	1	1	0	0	0	1	NA	721	903	0	0	1	1	1	35	115	1	1	1	1
358	1	1	0	1	13	10	33	13	0	8	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.450470	6.703988	5	0	1	1	0	0	0	1	633	938	865	0	0	1	1	0	45	83	1	1	1	1
359	1	1	0	1	12	12	32	12	0	12	0	367470	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.535241	6.611340	3	0	1	1	0	0	0	1	689	855	1000	0	0	0	0	0	45	97	1	1	1	1
360	1	1	0	1	14	13	30	8	0	8	0	496635	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	6.645091	6.982298	8	0	1	1	0	0	0	1	769	1239	1423	0	0	0	0	0	43	119	1	1	1	1
361	1	1	0	1	12	10	26	11	0	12	0	380166	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	6	0	1	1	0	0	0	1	NA	NA	NA	0	0	0	0	0	34	104	1	1	1	1
