cusip	year	pstar	z0	pricef	divf	rnda	adva	fyr	ardsic	exityr	inva	cfa	debta	sales	netcap	earnsh	nyseamex	h0	h1	vala	oneper	sharef
2280	1973	4.41716	24.41533	1.37431	0	0	0.0044	12	27	1979	0.08635	0.10528	0.38651	54.36099	35.01012	0.9	1	44.97321	15.43437	0.07991	2.58568	2035.5729
2280	1974	4.94552	22.39398	5.59352	0	0	0.00247	12	27	1979	0.01307	0.08897	0.4002	43.90399	48.52257	4.52	1	41.04197	12.23446	0.18358	1.01333	1592.5131
2280	1975	5.43025	19.77877	12.58503	0.18141	0	0	12	27	1979	0.09225	0.25762	0.4227	83.32899	46.38303	6.85	1	38.79783	9.35894	0.35538	-0.36363	1309.77
2280	1976	6.03898	16.99672	8.61678	0.36281	0	0	12	27	1979	0.05377	0.13875	0.46002	76.73099	46.47919	3.17	1	39.84019	6.81123	0.24282	-0.06871	1309.77
2280	1977	6.08064	11.92066	8.39002	0.49887	0	0	12	27	1979	0.06684	0.064	0.3805	85.18199	59.20232	0.37	1	34.97024	3.99898	0.20312	-0.18082	1433.25
2280	1978	6.41562	6.41562	7.5	0.2721	0	0	12	27	1979	0.09175	-0.01498	0.15014	81.465	45.65736	1.61	1	30.62348	1.71083	0.23544	-0.14458	1433.25
2280	1979	7.5	0	7.5	0	0	0	12	27	1979	0.04378	-0.02051	0.12263	96.02399	53.15024	-1.62	1	25.91606	0	0.20263	.	1436
2440	1974	3.50684	40.91023	0.9	0	0.04595	0.02276	12	25	1987	0.22309	0.29545	0.22171	34.09599	13.97189	0.38	1	41.04197	33.4219	0.3476	0.17617	5396.25
2440	1975	3.93006	41.83533	1.2	0	0.032	0	12	25	1987	0.07563	0.17797	0.22479	26.95999	13.59247	0.73	1	38.79783	30.87084	0.36715	1.40314	4158.75
2440	1976	4.79187	47.13681	3.16667	0.06667	0.02435	0	12	25	1987	0.15736	0.23535	0.1796	33.39	20.86287	1.7	1	39.84019	30.37912	0.63124	0.37374	4158.75
2440	1977	4.95986	44.41621	4.73333	0.08533	0.02691	0	12	25	1987	0.16907	0.22429	0.4233	44.01199	31.32985	2.45	1	34.97024	25.9176	0.62264	0.43793	4121.25
2440	1978	5.16354	41.82165	7.58333	0.11333	0.02517	0	12	25	1987	0.22794	0.20588	0.29167	63.73999	51.8564	2.8	1	30.62348	21.88647	0.81293	1.08684	5559
2440	1979	5.2238	37.90694	18.33333	0.16667	0.03428	0	12	25	1987	0.20045	0.21925	0.55161	91.55399	80.83977	2	1	25.91606	17.99767	1.25288	-0.05352	5524.5
2440	1980	5.20661	33.52836	20.33333	0.21333	0.02858	0	12	25	1987	0.11671	0.17093	0.72461	141.13799	113.71031	1.76	1	21.26068	14.31726	1.25342	-0.61352	7009.5
2440	1981	5.47552	30.69074	9.25	0.21333	0.04353	0	12	25	1987	0.13647	-0.02933	0.62993	122.66699	117.16954	-0.6	1	17.92791	11.55906	0.56	0.30261	7093.5
2440	1982	7.53907	35.75262	14.33333	0.16	0.04105	0	12	25	1987	0.125	0.08747	0.65507	120.30899	131.54697	0.76	1	19.94339	10.97896	0.77568	0.65845	7119
2440	1983	8.21989	31.70758	27.125	0.26667	0.03703	0	12	25	1987	0.13059	0.16225	0.52295	160.85399	159.35114	0.98	1	16.79115	8.25142	1.50289	-0.43635	8829
2440	1984	9.58659	28.34495	17.5	0.32	0.03485	0	12	25	1987	0.25198	0.20455	0.47829	230.907	200.88013	1.65	1	15.04621	6.05664	0.82029	-0.27208	9416
2440	1985	11.59554	23.19107	14.5	0.24	0.03245	0	12	25	1987	0.12432	-0.03622	0.82515	178.68399	200.33188	-1.2	1	14.24249	3.94455	0.79147	-0.35667	10935
2440	1986	13.48258	13.48258	10.625	0	0.03158	0	12	25	1987	0.06363	0.11104	0.40709	195.35899	174.13513	-0.25	1	12.41634	1.78282	0.79321	0.26895	13000
2440	1987	15.125	0	15.125	0	0.02762	0	12	25	1987	0.32648	0.16219	0.66059	271.88794	304.18115	1.2	1	9.06488	0	0.64949	.	13062
2455	1970	8.52039	92.48186	14	0	0	0	12	16	1981	0.16836	0.10145	0.45098	43.86099	26.78232	0.55	1	53.51015	31.46049	1.39727	-0.0905	2673
2455	1971	10.08305	99.40601	14.125	0	0.00537	0	12	16	1981	0.09117	0.10457	0.45663	49.392	35.37201	0.72	1	54.7737	29.54278	1.0674	0.10095	2673
2455	1972	11.15361	98.82452	17.125	0	0.0056	0	12	16	1981	0.15243	0.08401	0.41149	68.31898	69.82748	1.08	1	52.25176	25.78533	0.65604	-0.36786	2675
2455	1973	11.44017	90.43439	12	0.08	0.00347	0	12	16	1981	0.08457	0.10703	0.38092	124.04799	99.10233	1.55	1	44.97321	21.42973	0.32391	-0.62558	2675
2455	1974	12.42827	86.46859	5	0.1	0.0068	0	12	16	1981	0.11007	-0.07423	0.354	149.04099	115.86908	-0.75	1	41.04197	18.00392	0.144	-0.12228	3337
2455	1975	13.9971	83.98262	4.875	0.1	0.00813	0	12	16	1981	0.02115	0.00075	0.3855	129.64699	115.2088	0.17	1	38.79783	15.09144	0.1412	0.05197	3337
2455	1976	17.06885	85.34427	5.75	0	0.00864	0.00985	12	16	1981	0.01953	0.00064	0.39317	102.00499	119.03421	0.26	1	39.84019	12.80162	0.1612	-0.48974	3337
2455	1977	18.25356	73.01424	3.25	0	0.00924	0.01002	12	16	1981	0.02488	-0.05741	0.3443	100.284	107.64993	-1.84	1	34.97024	9.27744	0.10721	0.19041	3551
2455	1978	19.79205	59.37616	4.375	0	0.00951	0.01131	12	16	1981	0.03612	0.00582	0.49147	104.20599	104.12614	0.13	1	30.62348	6.2345	0.1492	0.68639	3551
2455	1979	21.94338	43.88675	8.625	0	0.00889	0	12	16	1981	0.04838	0.03362	0.45449	121.29399	105.27182	1.53	1	25.91606	3.72234	0.29028	0.76248	3543
2455	1980	25.32751	25.32751	18	0	0.01378	0.01501	12	16	1981	0.16378	0.00515	0.41975	132.07199	94.45338	0.11	1	21.26068	1.66082	1.33609	0.40708	7011
2455	1981	30.5	0	30.5	0	0.01304	0	12	16	1981	0.15002	-0.05962	0.36991	110.56099	113.61517	0.42	1	17.92791	0	1.99136	.	7418
2824	1963	5.5385	146.62194	1.26563	0.01719	0.10484	0	12	9	1991	0.05294	0.43754	0.0734	158.64799	115.22017	4.41	1	84.52438	84.52438	4.23488	0.076673855	0
2824	1964	6.04574	154.62878	1.46875	0.025	0.10498	0	12	9	1991	0.07274	0.45067	0.05076	212.586	140.21854	1.71	1	82.47729	82.47729	4.41849	-0.061174218	0
2824	1965	6.19334	152.66558	1.48438	0.02969	0.10754	0	12	9	1991	0.12796	0.42577	0.03577	236.79999	158.64186	1.87	1	76.91865	76.91865	3.94721	-0.10720422	0
2824	1966	6.71697	159.49758	1.4375	0.03125	0.10463	0	12	9	1991	0.10491	0.40971	0.04722	265.80396	180.16202	2.03	1	74.67365	74.67365	3.36596	-0.059654219	0
2824	1967	5.83918	132.41288	1.46875	0.03125	0.09146	0	12	9	1991	0.14654	0.35065	0.12159	303.34082	223.82394	2.1	1	63.76924	63.76924	2.78904	0.32711425	0
2824	1968	5.95496	129.3507	2.14844	0.03125	0.08266	0	12	9	1991	0.14574	0.3444	0.20557	351	269.65967	2.35	1	59.25822	59.25822	3.43088	0.003274306	0
2824	1969	5.22541	108.06126	2.39063	0.03359	0.07857	0	12	9	1991	0.07279	0.32836	0.19547	403.8999	307.73218	2.37	1	49.72082	49.72082	3.35401	-0.12459432	0
2824	1970	6.68381	132.59102	2.35938	0.03438	0.07707	0	12	9	1991	0.08362	0.31013	0.15914	457.50293	348.91968	2.92	1	53.51015	53.51015	2.92008	-0.21675432	0
2824	1971	8.19425	155.4727	2.01563	0.03438	0.07613	0.04981	12	9	1991	0.08529	0.23794	0.2861	458.10498	378.92432	1.71	1	54.7737	54.7737	2.29897	0.001004322	0
2824	1972	9.18974	165.9698	2.1875	0.03438	0.07348	0.04234	12	9	1991	0.07334	0.29167	0.25722	521.81787	425.30005	2.88	1	52.25176	52.25176	2.22295	-0.34645432	0
2824	1973	8.41817	143.19994	1.55859	0.03672	0.07361	0.04368	12	9	1991	0.07192	0.28018	0.23586	620.39795	493.0564	3.35	1	44.97321	44.97321	1.36721	-0.080764325	0
2824	1974	8.68963	139.28497	1.58594	0.04031	0.07203	0.04414	12	9	1991	0.08225	0.26985	0.43712	765.41479	585.84155	4	1	41.04197	41.04197	1.18013	0.45920436	0
2824	1975	9.58354	144.50329	2.57813	0.04531	0.06411	0.03545	12	9	1991	0.06632	0.24275	0.3488	940.65991	789.39795	2.57	1	38.79783	38.79783	1.42374	0.080744359	0
2824	1976	12.12936	172.13506	3.07031	0.05375	0.06362	0.03407	12	9	1991	0.05699	0.2565	0.26318	1084.856	936.15625	3.26	1	39.84019	39.84019	1.51339	0.058524614	0
2824	1977	12.40857	164.16084	3.53125	0.06875	0.05876	0.02991	12	9	1991	0.05634	0.25682	0.18656	1244.9758	1134.7119	3.96	1	34.97024	34.97024	1.47271	0.079014732	0
2824	1978	12.85109	157.88118	4.21875	0.09	0.05586	0.02923	12	9	1991	0.06169	0.25501	0.15794	1445.0169	1363.9888	2.48	1	30.62348	30.62348	1.48296	0.066674795	0
2824	1979	12.57171	142.28254	5.14063	0.12	0.05414	0.02685	12	9	1991	0.06947	0.25483	0.15301	1683.168	1578.158	2.97	1	25.91606	25.91606	1.57122	0.18387482	0
2824	1980	11.9647	123.80475	7.0625	0.14375	0.0498	0.02343	12	9	1991	0.08297	0.24071	0.1088	2038.1536	1959.1121	3.46	1	21.26068	21.26068	1.78122	-0.18605494	0
2824	1981	11.97571	112.54359	6.75	0.1725	0.05266	0.02641	12	9	1991	0.09545	0.26039	0.11089	2342.5215	2158.1912	2.01	1	17.92791	17.92791	1.53253	0.2180949	0
2824	1982	18.54933	159.19228	9.6875	0.2025	0.05481	0.02283	12	9	1991	0.09832	0.27391	0.09031	2602.4446	2498.9082	2.37	1	19.94339	19.94339	1.89338	0.034894884	0
2824	1983	19.69531	150.67019	11.3125	0.24	0.06838	0.02605	12	9	1991	0.11555	0.32414	0.24747	2927.8718	2698.6753	2.86	1	16.79115	16.79115	2.03524	-0.18658486	0
2824	1984	23.50034	158.29085	10.4375	0.2875	0.08215	0.0291	12	9	1991	0.12575	0.37454	0.24725	3103.9614	2662.4443	3.34	1	15.04621	15.04621	1.88534	0.44331481	0
2824	1985	31.3701	182.66358	17.09375	0.3375	0.09143	0.03315	12	9	1991	0.11131	0.42403	0.23771	3360.272	2631.2859	3.88	1	14.24249	14.24249	3.11929	0.1923648	0
2824	1986	39.51864	193.0833	22.8125	0.4025	0.10556	0.03498	12	9	1991	0.14205	0.508	0.14761	3807.6335	2698.9673	2.32	1	12.41634	12.41634	3.86845	-0.038554577	0
2824	1987	42.08738	165.25471	24.125	0.48	0.12366	0.04631	12	9	1991	0.1481	0.57099	0.12111	4387.875	2922.0134	2.78	1	9.06488	9.06488	3.74803	-0.10078454	0
2824	1988	46.51706	137.779	24.0625	0.575	0.14512	0.04516	12	9	1991	0.16637	0.60139	0.14533	4936.9883	3132.7971	3.33	1	6.25974	6.25974	3.45868	0.2474345	0
2824	1989	53.93523	107.16764	34	0.675	0.14521	0.04126	12	9	1991	0.14514	0.60724	0.05269	5379.75	3455.604	3.85	1	3.92211	3.92211	4.43054	0.1762145	0
2824	1990	60.93726	60.93726	45	0.805	0.14473	0.03839	12	9	1991	0.16067	0.6095	0.03973	6158.6797	3917.8079	2.22	1	1.74518	1.74518	4.9244	0.35416429	0
2824	1991	68.875	0	68.875	0.96	0.15406	0.03986	12	9	1991	0.16942	0.62679	0.0347	6876.5859	4325.1133	2.55	1	0	0	6.77219	.	425270
4302	1972	0.53509	3.21052	3.6875	0	0.18473	0.02639	12	24	1978	0.05571	0.01906	0	1.378	0.68206	-0.1	0	52.25176	15.99702	10.62902	-0.46839	1966
4302	1973	0.5806	2.90299	2.1875	0	0.1937	0.01435	12	24	1978	0.05165	0.78772	0	3.452	0.69695	0.17	0	44.97321	12.45909	6.17064	-0.42106	1966
4302	1974	0.64093	2.56371	1.4375	0	0.2032	0.01005	7	24	1978	0.03796	0.61965	0	3.395	0.89567	0.15	0	41.04197	9.31711	3.15533	0.57249	1966
4302	1975	0.73182	2.19547	2.5625	0	0.25471	0	7	24	1978	0.01447	0.33961	0.10539	1.928	1.03647	0.02	0	38.79783	6.59623	4.91006	-0.23864	1986
4302	1976	0.85698	1.71397	2.1875	0	0.29634	0	7	24	1978	0.03704	0.32024	0	2.287	0.83688	-0.01	0	39.84019	4.12906	5.19116	0.10913	1986
4302	1977	0.93958	0.93958	2.6875	0	0.39032	0	7	24	1978	0.0079	0.74229	0	3.006	0.88645	0.14	0	34.97024	1.76861	6.02107	0.0077	1986
4302	1978	1.0625	0	3.0625	0	0.28713	0	7	24	1978	0.02278	0.12493	0	2.907	1.44884	-0.13	0	30.62348	0	4.21906	.	1996
4396	1972	5.91259	75.27176	32.5	0	0.0735	0	12	29	1985	0.0287	0.1872	0.77255	44.21399	51.6994	0.94	0	52.25176	37.88316	2.1537	-0.42274	3426
4396	1973	5.75491	68.05018	20.875	0.06	0.05539	0	12	29	1985	0.11402	0.1033	0.95857	61.52699	84.85716	0.71	0	44.97321	32.42116	0.8428	-0.83921	3426
4396	1974	6.09608	66.5923	3.75	0.06	0.05008	0	12	29	1985	0.03239	0.05408	1.01086	76.05499	103.83244	-0.28	0	41.04197	28.77474	0.12453	-0.2796	3448
4396	1975	6.84502	67.92473	3.0625	0	0.05667	0	12	29	1985	0.01711	0.05524	1.06776	72.129	91.76111	-0.65	0	38.79783	26.0641	0.11508	-0.18092	3448
4396	1976	8.42688	75.20304	2.8125	0	0.06513	0	12	29	1985	0.01899	0.03971	0.96151	68.48599	83.87654	-0.85	0	39.84019	24.83403	0.11515	0.42438	3434
4396	1977	8.92189	70.68972	4.4375	0	0.06119	0	12	29	1985	0.02254	0.08995	0.7827	71.851	81.27435	0.04	0	34.97024	20.62061	0.18749	-0.2527	3434
4396	1978	9.53336	65.99232	3.75	0	0.07208	0	12	29	1985	0.0209	0.10127	0.75321	84.41499	75.99422	0.13	0	30.62348	16.81138	0.16945	0.19758	3434
4396	1979	10.09552	59.76028	5.25	0	0.08843	0	12	29	1985	0.01814	0.14525	0.75637	91.65799	70.82114	0.35	0	25.91606	13.33125	0.25456	0.87002	3434
4396	1980	10.66067	52.39218	11.625	0	0.08612	0	12	29	1985	0.02177	0.15824	0.65202	102.90999	70.46262	0.68	0	21.26068	10.10937	0.58139	-0.4705	3524
4396	1981	11.89532	46.89995	7.3125	0.1	0.11485	0	12	29	1985	0.06037	0.1972	0.60383	108.53299	68.32306	0.9	0	17.92791	7.63375	0.37909	0.60758	3542
4396	1982	15.93598	47.38162	14	0.14	0.12748	0	12	29	1985	0.0285	0.23508	0.53105	108.71399	64.06627	1.08	0	19.94339	6.14922	0.77773	0.58285	3559
4396	1983	18.12407	36.07654	25.375	0.16	0.13967	0	12	29	1985	0.03341	0.28042	0.44647	116.52399	55.45958	1.31	0	16.79115	3.76056	1.88964	-0.35927	4130
4396	1984	21.38093	21.38093	18.75	0.2	0.17028	0	12	29	1985	0.04876	0.34454	0.41097	125.84698	56.02548	1.64	0	15.04621	1.72845	1.39189	0.14032	4159
4396	1985	24.5	0	24.5	0.24	0.1734	0	12	29	1985	0.10527	0.32699	0.3906	150.383	64.96495	1.9	0	14.24249	0	1.58997	.	4216
4446	1973	1.6525	28.77766	0.61726	0	0.01578	0.00737	6	8	1991	0.02552	0.16218	0.40114	23.68799	7.60266	1.27	0	44.97321	44.97321	0.40936	0.05046	5042.056
4446	1974	1.7095	28.04535	0.736	0	0.01806	0.00664	6	8	1991	0.02086	0.32459	0.32942	33.06	9.63673	2.9	0	41.04197	41.04197	0.385	1.19808	5040.897
4446	1975	1.89256	29.14857	1.83396	0	0.01927	0.0062	6	8	1991	0.03167	0.51452	0.26219	50.59099	10.32615	3.19	0	38.79783	38.79783	0.89436	-0.06795	5035.6856
4446	1976	2.41082	34.74262	1.91656	0	0.01227	0.00182	6	8	1991	0.01606	0.35577	0.16231	48.14999	14.25903	3.04	0	39.84019	39.84019	0.67654	0.61098	5033.427
4446	1977	2.4773	33.20282	3.42004	0	0.01119	0	6	8	1991	0.03109	0.29254	0.37414	61.56099	18.04518	2.57	0	34.97024	34.97024	0.96574	-0.28138	5095.5606
4446	1978	2.58112	31.99488	2.77924	0	0.01366	0	6	8	1991	0.03267	0.27865	0.31703	71.55099	20.35506	2.66	0	30.62348	30.62348	0.65947	-0.05004	4829.9166
4446	1979	2.54401	28.93818	3.08642	0	0.01049	0	6	8	1991	0.01977	0.25638	0.37092	79.42	23.06694	2.72	0	25.91606	25.91606	0.64638	-0.04163	4830.84
4446	1980	2.44604	25.30501	3.50249	0	0.00862	0	6	8	1991	0.02549	0.24668	0.32886	89.11899	25.06435	2.64	0	21.26068	21.26068	0.62493	-0.11149	4472.0676
4446	1981	2.48222	23.11768	3.74755	0	0.00368	0	6	8	1991	0.02649	0.23082	0.32856	90.37799	24.72952	2.6	0	17.92791	17.92791	0.6561	-0.0993	4329.49
4446	1982	3.87608	32.40452	4.06011	0	0.01431	0	6	8	1991	0.01544	0.25397	0.33524	91.364	22.14793	2.75	0	19.94339	19.94339	0.76308	0.99549	4162.62
4446	1983	4.17745	30.6653	9.3359	0	0.00919	0	6	8	1991	0.0141	0.2773	0.30766	87.98799	21.98355	1.93	0	16.79115	16.79115	1.77378	-0.26334	4176.78
4446	1984	5.04854	32.0134	8.01582	0	0.00509	0	6	8	1991	0.06491	0.35534	0.24667	96.40799	23.20044	2.42	0	15.04621	15.04621	1.4039	0.24292	4063.338
4446	1985	6.71504	36.35254	11.48493	0.04331	0.01441	0	6	8	1991	0.01808	0.38608	0.22892	93.06	22.35022	1.59	0	14.24249	14.24249	2.09779	0.13846	4082.3916
4446	1986	8.36619	37.62595	14.79614	0.09647	0.01103	0	6	8	1991	0.01865	0.37735	0.17177	105.92599	23.21461	1.49	0	12.41634	12.41634	2.73552	-0.24379	4291.9296
4446	1987	8.9494	31.54367	12.44764	0.10435	0.01025	0	6	8	1991	0.02256	0.23719	0.37721	97.67799	26.05917	1.02	0	9.06488	9.06488	1.98906	0.00274	4164.1023
4446	1988	8.89205	25.27929	13.0353	1.14018	0.01131	0	6	8	1991	0.02885	0.2663	0.32321	104.185	25.36966	1.28	0	6.25974	6.25974	1.97525	-0.04255	3844.2914
4446	1989	9.87942	19.23997	13.86834	0.54946	0	0	6	8	1991	0.04355	0.22118	0.21317	112.48999	29.25612	1.27	0	3.92211	3.92211	1.84115	-0.14418	3884.0256
4446	1990	10.71539	10.71539	13	0.5943	0	0	6	8	1991	0.03962	0.22554	0.15663	121.59399	29.55629	1.19	0	1.74518	1.74518	1.79146	-0.17574	4073
4446	1991	12	0	12	0.28	0	0	6	8	1991	0.07375	0.26136	0.15275	132.78299	27.6059	1.29	0	0	0	1.67964	.	3864
4626	1969	6.3094	46.27638	22.125	1.55	0	0	9	21	1991	0.08311	0.25887	0.0131	109.82799	68.35216	2.05	1	49.72082	49.72082	0.65968	-0.40036	2038
4626	1970	6.39893	50.1572	13.875	1.3	0	0	9	21	1991	0.06902	0.13538	0.1875	104.631	77.80147	1.36	1	53.51015	53.51015	0.68732	-0.02221	3854
4626	1971	6.65396	52.29292	14.25	0.8	0.01071	0	9	21	1991	0.03482	0.01923	0.22694	81.35799	76.59238	-0.15	1	54.7737	54.7737	0.7148	0.05465	3842
4626	1972	6.5438	50.75218	15.75	0.8	0.01077	0.00783	9	21	1991	0.04973	0.1089	0.13413	96.00099	79.45218	0.83	1	52.25176	52.25176	0.76201	-0.15677	3844
4626	1973	6.02181	43.7671	14	0.82	0.01334	0.00864	9	21	1991	0.05323	0.16574	0.12204	127.851	94.37547	1.74	1	44.97321	44.97321	0.57038	-0.37072	3845
4626	1974	5.61004	40.43118	9	1	0.00933	0	9	21	1991	0.03847	0.08738	0.43075	169.44199	155.12859	1.43	1	41.04197	41.04197	0.22307	-0.16688	3845
4626	1975	5.72382	39.08857	7.875	0.625	0.00911	0	9	21	1991	0.05036	0.10199	0.36303	231.48999	163.52885	1.56	1	38.79783	38.79783	0.21237	0.03345	4410
4626	1976	6.39953	41.31378	8.625	0.5	0.01222	0	9	21	1991	0.05713	0.06024	0.33138	194.08899	149.27489	0.65	1	39.84019	39.84019	0.25481	0.35024	4410
4626	1977	6.32156	36.64435	12.375	0.525	0.01312	0	9	21	1991	0.0282	0.10879	0.30521	218.19199	163.42535	1.08	1	34.97024	34.97024	0.33394	0.62927	4410
4626	1978	6.0351	32.10446	22	0.8	0.01446	0	9	21	1991	0.05343	0.18243	0.33364	289.50879	168.54303	2.96	1	30.62348	30.62348	0.57564	-0.08043	4410
4626	1979	5.41136	26.6968	22.5	1.15	0.0138	0	9	21	1991	0.06903	0.19417	0.27315	344.45996	213.42372	4.38	1	25.91606	25.91606	0.4742	0.15794	4498
4626	1980	4.55106	21.32273	29.5	1.35	0.01387	0	9	21	1991	0.09916	0.13927	0.32071	405.23584	263.1792	4.02	1	21.26068	21.26068	0.47896	-0.41519	4273
4626	1981	3.75015	17.53613	19.375	1.4	0.01411	0	9	21	1991	0.06451	0.14872	0.25561	400.7439	252.6758	2.41	1	17.92791	17.92791	0.33325	-0.13002	4346
4626	1982	3.73117	21.07883	18.875	1.4	0.0143	0	9	21	1991	0.0566	0.16438	0.19005	326.96777	234.13394	2.56	1	19.94339	19.94339	0.35133	0.08737	4358
4626	1983	3.23477	18.76035	22.75	0.9	0.02235	0	9	21	1991	0.06119	-0.07114	0.20885	172.72899	155.67188	-7.39	1	16.79115	16.79115	0.61876	-0.42393	4234
4626	1984	3.4884	18.75559	14.875	0.4	0.00465	0	9	21	1991	0.03221	-0.06121	0.18558	212.84299	154.38142	-2.11	1	15.04621	15.04621	0.58871	-0.22147	6110
4626	1985	4.15839	20.51438	13	0.4	0.00891	0	9	21	1991	0.04329	0.15698	0.39428	220.933	152.43576	-1.9	1	14.24249	14.24249	0.53548	-0.30607	6279
4626	1986	4.78449	20.74485	9.875	0.4	0.0136	0	9	21	1991	0.05487	0.09196	0.3183	186.04999	132.50536	-2.04	1	12.41634	12.41634	0.46794	0.3563	6279
4626	1987	4.78591	17.20464	14.625	0.4	0.01414	0.018	9	21	1991	0.03957	0.08865	0.10784	176.528	117.94409	1.74	1	9.06488	9.06488	0.77859	-0.43406	6279
4626	1988	4.96262	13.89542	9	0.4	0.01141	0.01586	9	21	1991	0.04554	0.07252	0.08243	176.09	127.39124	-5.12	1	6.25974	6.25974	0.44367	0.06042	6280
4626	1989	5.41826	10.48728	10.625	0.4	0.01622	0	9	21	1991	0.04842	0.10353	0.07982	191.034	139.7659	1.07	1	3.92211	3.92211	0.47824	-0.51519	6291
4626	1990	5.80272	5.80272	5.5	0.4	0.01171	0	9	21	1991	0.02932	0.11293	0.05288	199.493	135.31915	0.77	1	1.74518	1.74518	0.2557	0.05504	6291
4626	1991	6.25	0	6.25	0.4	0.01224	0	9	21	1991	0.02325	0.0898	0.0455	183.93999	121.84613	-0.52	1	0	0	0.32269	.	6291
4644	1973	3.38361	25.78424	0.76722	0.01292	0.21392	0.00777	6	24	1981	0.0417	0.30386	0.36263	22.58299	8.10576	0.52	1	44.97321	21.42973	0.27015	0.10383	2854.1432
4644	1974	3.68298	24.54518	0.93277	0.02851	0.21637	0.01329	6	24	1981	0.05177	0.46267	0.26773	26.989	9.25282	1.89	1	41.04197	18.00392	0.2877	-0.12468	2853.8576
4644	1975	4.14507	23.67157	0.89038	0.03519	0.24526	0.02324	6	24	1981	0.04055	0.53318	0.23906	28.28499	8.08924	1.82	1	38.79783	15.09144	0.314	0.71968	2852.7248
4644	1976	4.97659	23.77679	1.65944	0.05734	0.23182	0.01324	6	24	1981	0.04699	0.53115	0.16315	24.52899	8.235	1.92	1	39.84019	12.80162	0.57766	1.2627	2866.6352
4644	1977	5.24616	20.11596	4.07374	0.08545	0.22265	0.02986	6	24	1981	0.05579	0.72935	0.07978	32.159	9.44542	1.82	1	34.97024	9.27744	1.26208	0.72923	2926.2732
4644	1978	5.55427	16.12666	7.82313	0.14293	0.14406	0	6	24	1981	0.26751	0.51251	0.26515	39.78799	16.93037	2.23	1	30.62348	6.2345	1.36734	-0.36873	2959.11
4644	1979	5.95617	11.7262	5.55556	0.21769	0.14397	0	6	24	1981	0.04183	0.36497	0.21463	43.38199	18.23984	0.74	1	25.91606	3.72234	0.9013	-0.00736	2959.11
4644	1980	6.65989	6.65989	6.30952	0.22041	0.13549	0	6	24	1981	0.05269	0.42547	0.16979	49.97699	21.74998	1	1	21.26068	1.66082	0.85501	0.05553	2947.35
4644	1981	7.75	0	7.75	0.27	0.13061	0	6	24	1981	0.13786	0.39138	0.28837	52.37199	25.23634	1.03	1	17.92791	0	0.9173	.	2987
4671	1973	5.79392	53.64733	5.53139	0.135	0.03	0.00163	10	15	1984	0.09827	0.60393	0	17.614	6.76732	1.24	0	44.97321	29.84906	1.56168	-0.50127	1910.6189
4671	1974	6.06472	51.62671	2.90632	0.22501	0.01744	0.00024	10	15	1984	0.08525	0.28967	0	15.727	8.25768	0.75	0	41.04197	26.24894	0.67245	0.63336	1910.6189
4671	1975	6.62287	51.34516	5.15638	0.22501	0.01869	0	10	15	1984	0.05785	0.33425	0	15.488	7.86544	0.77	0	38.79783	23.46559	1.25343	0.13188	1911.9522
4671	1976	7.76976	54.62313	6.28141	0.26251	0.02126	0	10	15	1984	0.07177	0.42876	0	20.70799	8.65284	1.26	0	39.84019	21.89733	1.38892	-0.108	1913.2855
4671	1977	8.00388	49.91001	5.9064	0.30001	0.0298	0.02362	10	15	1984	0.17242	0.37479	0.12056	30.825	13.42098	1.42	0	34.97024	17.82904	0.84553	-0.0034	1921.2853
4671	1978	8.25144	45.00466	6.28141	0.37501	0.03929	0.02933	10	15	1984	0.08163	0.44858	0.1187	40.799	14.76205	1.85	0	30.62348	14.16077	0.81923	-0.03223	1925.2852
4671	1979	8.48777	39.54677	6.65642	0.45001	0.04083	0.03108	10	15	1984	0.12466	0.37642	0.09474	47.37299	18.04883	2.03	0	25.91606	10.89859	0.71054	-0.16975	1926.6185
4671	1980	8.70255	33.24317	6.0939	0.45001	0.04034	0.06622	10	15	1984	0.19111	0.15521	0.17839	44.32799	20.94635	0.17	0	21.26068	7.91796	0.56167	-0.32545	1930.6184
4671	1981	9.58649	28.23131	4.50011	0.45001	0.03921	0.05568	10	15	1984	0.14978	0.22589	0.33371	51.745	22.52	0.5	0	17.92791	5.59327	0.38579	-0.12707	1930.6184
4671	1982	12.34561	24.49596	4.50011	0.22501	0.03989	0.05466	10	15	1984	0.04909	0.21661	0.22314	47.836	22.06226	0.64	0	19.94339	3.84039	0.39379	1.35753	1930.6184
4671	1983	14.02787	14.02787	12	0.225	0.04401	0.04507	10	15	1984	0.04013	0.37922	0.03574	54.633	21.67879	1.41	0	16.79115	1.71595	1.08382	-0.13309	1958
4671	1984	16.1	0	11.875	0.25	0.03126	0.03274	10	15	1984	0.07877	0.47785	0.11116	45.64499	15.64075	1.25	0	15.04621	0	1.48658	.	1958
4807	1986	7.25436	36.15334	9.875	0	0	0	12	13	1991	0.03793	0.02731	0.04361	240.314	325.9248	-3.66	0	12.41634	12.41634	0.17609	0.28634	5812
4807	1987	7.80535	31.0893	14.25	0	0	0	12	13	1991	0.05115	0.06539	0.03764	335.48779	346.89624	2.22	0	9.06488	9.06488	0.23916	0.43972	5822
4807	1988	8.68157	26.04472	23.25	0.05	0	0	12	13	1991	0.04314	0.11342	0.03374	412.45288	371.23535	3.39	0	6.25974	6.25974	0.33168	-0.32982	5296
